date,buy_and_hold,yield_trend_63d,curve_mean_reversion,vol_scaled_trend,rule_blend,l1_logistic_walkforward
2019-07-02,1.0,1.0,1.0,1.2158754768230666,1.0,1.0
2019-07-03,1.0,1.0,0.0,1.2015302466572135,0.6,1.0
2019-07-05,1.0,1.0,0.0,1.2184391397363143,0.6,1.0
2019-07-08,1.0,1.0,-1.0,1.1588191966495933,0.19999999999999996,1.0
2019-07-09,1.0,1.0,-1.0,1.1567631278943693,0.19999999999999996,1.0
2019-07-10,1.0,1.0,-1.0,1.1565144864589612,0.19999999999999996,1.0
2019-07-11,1.0,1.0,0.0,1.1562269374316823,0.6,1.0
2019-07-12,1.0,1.0,1.0,1.1302289616234427,1.0,1.0
2019-07-15,1.0,1.0,1.0,1.1382183379826079,1.0,1.0
2019-07-16,1.0,1.0,1.0,1.155547064253318,1.0,1.0
2019-07-17,1.0,1.0,1.0,1.1405137157023644,1.0,1.0
2019-07-18,1.0,1.0,0.0,1.1356826908300537,0.6,1.0
2019-07-19,1.0,1.0,1.0,1.1348320474256517,1.0,1.0
2019-07-22,1.0,1.0,1.0,1.1334232750612683,1.0,1.0
2019-07-23,1.0,1.0,1.0,1.1380104439923462,1.0,1.0
2019-07-24,1.0,1.0,1.0,1.1293123287418616,1.0,1.0
2019-07-25,1.0,1.0,0.0,1.1325595900882244,0.6,1.0
2019-07-26,1.0,1.0,0.0,1.1253117385493707,0.6,1.0
2019-07-29,1.0,1.0,0.0,1.1282649682831756,0.6,1.0
2019-07-30,1.0,1.0,0.0,1.1358204508998804,0.6,1.0
2019-07-31,1.0,1.0,0.0,1.1387338300349208,0.6,1.0
2019-08-01,1.0,1.0,-1.0,1.133638488906327,0.19999999999999996,1.0
2019-08-02,1.0,1.0,-1.0,1.0679084708933242,0.19999999999999996,1.0
2019-08-05,1.0,1.0,-1.0,1.063051843362178,0.19999999999999996,1.0
2019-08-06,1.0,1.0,-1.0,1.014343775372722,0.19999999999999996,1.0
2019-08-07,1.0,1.0,-1.0,1.0246410085706072,0.19999999999999996,1.0
2019-08-08,1.0,1.0,-1.0,1.0371408520227734,0.19999999999999996,1.0
2019-08-09,1.0,1.0,-1.0,1.038415135989625,0.19999999999999996,1.0
2019-08-12,1.0,1.0,-1.0,1.0380687609536867,0.19999999999999996,1.0
2019-08-13,1.0,1.0,-1.0,1.022725596702523,0.19999999999999996,1.0
2019-08-14,1.0,1.0,-1.0,1.018690894435499,0.19999999999999996,1.0
2019-08-15,1.0,1.0,-1.0,0.9957885077427365,0.19999999999999996,1.0
2019-08-16,1.0,1.0,-1.0,0.9887454901723306,0.19999999999999996,1.0
2019-08-19,1.0,1.0,-1.0,0.9801496193182939,0.19999999999999996,1.0
2019-08-20,1.0,1.0,-1.0,0.9671184887901929,0.19999999999999996,1.0
2019-08-21,1.0,1.0,-1.0,0.9657479811344372,0.19999999999999996,1.0
2019-08-22,1.0,1.0,-1.0,0.9564951227596544,0.19999999999999996,1.0
2019-08-23,1.0,1.0,-1.0,0.9672065013928814,0.19999999999999996,1.0
2019-08-26,1.0,1.0,-1.0,0.9371557989725466,0.19999999999999996,1.0
2019-08-27,1.0,1.0,-1.0,0.9414725143554984,0.19999999999999996,0.0
2019-08-28,1.0,1.0,-1.0,0.9356749259698145,0.19999999999999996,0.0
2019-08-29,1.0,1.0,-1.0,0.936590082243792,0.19999999999999996,0.0
2019-08-30,1.0,1.0,-1.0,0.9475093041451065,0.19999999999999996,0.0
2019-09-03,1.0,1.0,-1.0,0.9613493004125127,0.19999999999999996,1.0
2019-09-04,1.0,1.0,-1.0,0.9741588071827066,0.19999999999999996,1.0
2019-09-05,1.0,1.0,-1.0,0.9741335885039999,0.19999999999999996,1.0
2019-09-06,1.0,1.0,-1.0,0.9251092362862459,0.19999999999999996,1.0
2019-09-09,1.0,1.0,-1.0,0.9262496649368589,0.19999999999999996,1.0
2019-09-10,1.0,1.0,-1.0,0.9136372130197649,0.19999999999999996,1.0
2019-09-11,1.0,1.0,-1.0,0.8813113404535601,0.19999999999999996,1.0
2019-09-12,1.0,1.0,-1.0,0.8776642773519154,0.19999999999999996,1.0
2019-09-13,1.0,1.0,-1.0,0.8730290308829618,0.19999999999999996,1.0
2019-09-16,1.0,1.0,-1.0,0.8355142108677848,0.19999999999999996,1.0
2019-09-17,1.0,1.0,-1.0,0.8270694974267919,0.19999999999999996,1.0
2019-09-18,1.0,1.0,-1.0,0.8270312849952246,0.19999999999999996,0.0
2019-09-19,1.0,1.0,-1.0,0.8287079685168433,0.19999999999999996,0.0
2019-09-20,1.0,1.0,-1.0,0.8293052997083155,0.19999999999999996,0.0
2019-09-23,1.0,1.0,-1.0,0.834517087647666,0.19999999999999996,0.0
2019-09-24,1.0,1.0,-1.0,0.839291428501822,0.19999999999999996,0.0
2019-09-25,1.0,1.0,-1.0,0.8247492388329024,0.19999999999999996,0.0
2019-09-26,1.0,1.0,-1.0,0.808903205383414,0.19999999999999996,0.0
2019-09-27,1.0,1.0,-1.0,0.8103075224435318,0.19999999999999996,0.0
2019-09-30,1.0,1.0,-1.0,0.8103068388984974,0.19999999999999996,0.0
2019-10-01,1.0,1.0,-1.0,0.8132540814927267,0.19999999999999996,1.0
2019-10-02,1.0,1.0,0.0,0.8166177747396445,0.6,1.0
2019-10-03,1.0,1.0,0.0,0.8120749030891268,0.6,1.0
2019-10-04,1.0,1.0,0.0,0.8235362721503362,0.6,1.0
2019-10-07,1.0,1.0,0.0,0.8239888284678437,0.6,1.0
2019-10-08,1.0,1.0,0.0,0.8198120800652793,0.6,1.0
2019-10-09,1.0,1.0,0.0,0.8196100310326261,0.6,1.0
2019-10-10,1.0,1.0,0.0,0.822293555244426,0.6,1.0
2019-10-11,1.0,1.0,0.0,0.8026764739305708,0.6,1.0
2019-10-15,1.0,1.0,0.0,0.7823082353329669,0.6,1.0
2019-10-16,1.0,1.0,0.0,0.7862420899694278,0.6,1.0
2019-10-17,1.0,1.0,0.0,0.795084155883981,0.6,1.0
2019-10-18,1.0,1.0,0.0,0.7951324654615571,0.6,1.0
2019-10-21,1.0,1.0,1.0,0.7955563231575655,1.0,1.0
2019-10-22,1.0,1.0,1.0,0.7910468370505053,1.0,1.0
2019-10-23,1.0,1.0,1.0,0.7931004005220743,1.0,1.0
2019-10-24,1.0,1.0,1.0,0.7945093986223158,1.0,1.0
2019-10-25,1.0,1.0,1.0,0.7971773423768351,1.0,1.0
2019-10-28,1.0,1.0,1.0,0.7944176314492557,1.0,1.0
2019-10-29,1.0,1.0,1.0,0.7883568968151498,1.0,1.0
2019-10-30,1.0,1.0,1.0,0.7882762209061152,1.0,1.0
2019-10-31,1.0,1.0,1.0,0.7840304497749992,1.0,1.0
2019-11-01,1.0,1.0,1.0,0.7973230357161347,1.0,1.0
2019-11-04,1.0,1.0,1.0,0.7962684737293422,1.0,1.0
2019-11-05,1.0,-1.0,1.0,-0.8162508281092491,-0.19999999999999996,1.0
2019-11-06,1.0,-1.0,1.0,-0.8057344352290947,-0.19999999999999996,1.0
2019-11-07,1.0,-1.0,1.0,-0.800430414948744,-0.19999999999999996,1.0
2019-11-08,1.0,-1.0,1.0,-0.7743676630880038,-0.19999999999999996,1.0
2019-11-12,1.0,-1.0,1.0,-0.7743890860871198,-0.19999999999999996,1.0
2019-11-13,1.0,-1.0,1.0,-0.7929472448202749,-0.19999999999999996,1.0
2019-11-14,1.0,-1.0,1.0,-0.7901640163005068,-0.19999999999999996,1.0
2019-11-15,1.0,-1.0,1.0,-0.801504100380865,-0.19999999999999996,1.0
2019-11-18,1.0,-1.0,1.0,-0.8147968172614136,-0.19999999999999996,1.0
2019-11-19,1.0,-1.0,1.0,-0.8134482203696779,-0.19999999999999996,1.0
2019-11-20,1.0,-1.0,1.0,-0.8176209388418271,-0.19999999999999996,1.0
2019-11-21,1.0,-1.0,1.0,-0.814794263344247,-0.19999999999999996,1.0
2019-11-22,1.0,-1.0,1.0,-0.8148812851289424,-0.19999999999999996,1.0
2019-11-25,1.0,-1.0,1.0,-0.8167983153842616,-0.19999999999999996,1.0
2019-11-26,1.0,-1.0,1.0,-0.8452410390661735,-0.19999999999999996,1.0
2019-11-27,1.0,-1.0,1.0,-0.8444641685007523,-0.19999999999999996,1.0
2019-11-29,1.0,-1.0,0.0,-0.8509436773655805,-0.6,1.0
2019-12-02,1.0,-1.0,0.0,-0.8526647598916145,-0.6,1.0
2019-12-03,1.0,-1.0,1.0,-0.8487610297642111,-0.19999999999999996,1.0
2019-12-04,1.0,-1.0,1.0,-0.8139058032545934,-0.19999999999999996,1.0
2019-12-05,1.0,-1.0,1.0,-0.811616957171215,-0.19999999999999996,1.0
2019-12-06,1.0,-1.0,1.0,-0.8101387088690046,-0.19999999999999996,1.0
2019-12-09,1.0,-1.0,1.0,-0.8311582277897933,-0.19999999999999996,1.0
2019-12-10,1.0,-1.0,1.0,-0.8322196556847976,-0.19999999999999996,1.0
2019-12-11,1.0,-1.0,1.0,-0.847913805302577,-0.19999999999999996,1.0
2019-12-12,1.0,-1.0,1.0,-0.8593596816006996,-0.19999999999999996,1.0
2019-12-13,1.0,-1.0,1.0,-0.8288518873077676,-0.19999999999999996,1.0
2019-12-16,1.0,-1.0,1.0,-0.815687022340465,-0.19999999999999996,1.0
2019-12-17,1.0,1.0,1.0,0.8345097957527604,1.0,1.0
2019-12-18,1.0,-1.0,1.0,-0.8444566088323048,-0.19999999999999996,1.0
2019-12-19,1.0,-1.0,1.0,-0.8449296099043065,-0.19999999999999996,1.0
2019-12-20,1.0,-1.0,1.0,-0.8453162799180838,-0.19999999999999996,1.0
2019-12-23,1.0,-1.0,1.0,-0.8457123784893185,-0.19999999999999996,1.0
2019-12-24,1.0,-1.0,1.0,-0.8534624418513994,-0.19999999999999996,1.0
2019-12-26,1.0,-1.0,1.0,-0.8518801058288725,-0.19999999999999996,1.0
2019-12-27,1.0,-1.0,1.0,-0.8728165997227314,-0.19999999999999996,1.0
2019-12-30,1.0,-1.0,1.0,-0.8956961202855979,-0.19999999999999996,1.0
2019-12-31,1.0,-1.0,1.0,-0.8983600733921777,-0.19999999999999996,1.0
2020-01-02,1.0,-1.0,1.0,-0.8980688715224389,-0.19999999999999996,1.0
2020-01-03,1.0,-1.0,1.0,-0.8924252922772827,-0.19999999999999996,1.0
2020-01-06,1.0,-1.0,1.0,-0.8740774753293986,-0.19999999999999996,1.0
2020-01-07,1.0,-1.0,1.0,-0.8828650362141994,-0.19999999999999996,1.0
2020-01-08,1.0,-1.0,1.0,-0.8956827808430158,-0.19999999999999996,1.0
2020-01-09,1.0,-1.0,1.0,-0.893794637935781,-0.19999999999999996,1.0
2020-01-10,1.0,-1.0,1.0,-0.8959059636480835,-0.19999999999999996,1.0
2020-01-13,1.0,-1.0,1.0,-0.8959358325817368,-0.19999999999999996,1.0
2020-01-14,1.0,-1.0,1.0,-0.9023912925409728,-0.19999999999999996,1.0
2020-01-15,1.0,-1.0,1.0,-0.919718113557937,-0.19999999999999996,1.0
2020-01-16,1.0,-1.0,0.0,-0.946019150663769,-0.6,1.0
2020-01-17,1.0,-1.0,0.0,-0.9448872118554522,-0.6,1.0
2020-01-21,1.0,-1.0,0.0,-0.9433569061442386,-0.6,1.0
2020-01-22,1.0,-1.0,0.0,-0.9295543150904801,-0.6,1.0
2020-01-23,1.0,-1.0,0.0,-0.9291599872920809,-0.6,1.0
2020-01-24,1.0,1.0,0.0,0.9319948339156394,0.6,1.0
2020-01-27,1.0,1.0,0.0,0.9276391999995762,0.6,1.0
2020-01-28,1.0,1.0,-1.0,0.90004598583004,0.19999999999999996,1.0
2020-01-29,1.0,1.0,-1.0,0.8939487253367479,0.19999999999999996,1.0
2020-01-30,1.0,1.0,-1.0,0.8899000730463533,0.19999999999999996,1.0
2020-01-31,1.0,1.0,-1.0,0.8971762501947179,0.19999999999999996,1.0
2020-02-03,1.0,1.0,-1.0,0.8869790543712929,0.19999999999999996,1.0
2020-02-04,1.0,1.0,-1.0,0.8930006015057398,0.19999999999999996,1.0
2020-02-05,1.0,1.0,-1.0,0.9005664819466944,0.19999999999999996,1.0
2020-02-06,1.0,1.0,0.0,0.8973224641180745,0.6,1.0
2020-02-07,1.0,1.0,0.0,0.9102245508266081,0.6,1.0
2020-02-10,1.0,1.0,-1.0,0.9176629404764882,0.19999999999999996,1.0
2020-02-11,1.0,1.0,-1.0,0.9227795772245462,0.19999999999999996,1.0
2020-02-12,1.0,1.0,-1.0,0.9695390123599917,0.19999999999999996,1.0
2020-02-13,1.0,1.0,-1.0,0.9668318389318651,0.19999999999999996,1.0
2020-02-14,1.0,1.0,-1.0,0.9676662799274077,0.19999999999999996,1.0
2020-02-18,1.0,1.0,-1.0,0.9718818551927485,0.19999999999999996,1.0
2020-02-19,1.0,1.0,-1.0,0.9795484039867824,0.19999999999999996,1.0
2020-02-20,1.0,1.0,-1.0,0.9812058223972566,0.19999999999999996,1.0
2020-02-21,1.0,1.0,-1.0,0.9783994130745387,0.19999999999999996,1.0
2020-02-24,1.0,1.0,-1.0,0.966030184995318,0.19999999999999996,1.0
2020-02-25,1.0,1.0,-1.0,0.9545905658008343,0.19999999999999996,1.0
2020-02-26,1.0,1.0,-1.0,0.9552551603196259,0.19999999999999996,1.0
2020-02-27,1.0,1.0,-1.0,0.9552440676936332,0.19999999999999996,1.0
2020-02-28,1.0,1.0,-1.0,0.9530668392335283,0.19999999999999996,1.0
2020-03-02,1.0,1.0,0.0,0.8589516111020201,0.6,1.0
2020-03-03,1.0,1.0,0.0,0.8625379604242646,0.6,1.0
2020-03-04,1.0,1.0,1.0,0.849090872506614,1.0,1.0
2020-03-05,1.0,1.0,1.0,0.8600040006658647,1.0,1.0
2020-03-06,1.0,1.0,1.0,0.8633306701531598,1.0,1.0
2020-03-09,1.0,1.0,1.0,0.7950212086666972,1.0,1.0
2020-03-10,1.0,1.0,0.0,0.7245238453788627,0.6,1.0
2020-03-11,1.0,1.0,0.0,0.6354102323577248,0.6,1.0
2020-03-12,1.0,1.0,1.0,0.627831946266514,1.0,1.0
2020-03-13,1.0,1.0,1.0,0.6221084784604075,1.0,1.0
2020-03-16,1.0,1.0,1.0,0.6176439406758777,1.0,1.0
2020-03-17,1.0,1.0,1.0,0.5915939338913809,1.0,1.0
2020-03-18,1.0,1.0,1.0,0.5135770687253904,1.0,1.0
2020-03-19,1.0,1.0,1.0,0.49831226718803584,1.0,1.0
2020-03-20,1.0,1.0,1.0,0.49695002171919855,1.0,1.0
2020-03-23,1.0,1.0,1.0,0.4779220258015717,1.0,1.0
2020-03-24,1.0,1.0,1.0,0.46701972513838025,1.0,1.0
2020-03-25,1.0,1.0,1.0,0.4622310603537353,1.0,1.0
2020-03-26,1.0,1.0,1.0,0.46094369126245305,1.0,1.0
2020-03-27,1.0,1.0,1.0,0.46045501725787796,1.0,1.0
2020-03-30,1.0,1.0,1.0,0.4563415509342131,1.0,1.0
2020-03-31,1.0,1.0,1.0,0.4563405421381726,1.0,1.0
2020-04-01,1.0,1.0,1.0,0.45684205765818997,1.0,1.0
2020-04-02,1.0,1.0,1.0,0.45571337913149107,1.0,1.0
2020-04-03,1.0,1.0,1.0,0.4554400183723635,1.0,1.0
2020-04-06,1.0,1.0,1.0,0.4570044899539722,1.0,1.0
2020-04-07,1.0,1.0,1.0,0.4550567894115729,1.0,1.0
2020-04-08,1.0,1.0,1.0,0.45106794205196776,1.0,1.0
2020-04-09,1.0,1.0,1.0,0.4518216882754153,1.0,1.0
2020-04-13,1.0,1.0,1.0,0.4515735850334078,1.0,1.0
2020-04-14,1.0,1.0,1.0,0.4505253235045189,1.0,1.0
2020-04-15,1.0,1.0,1.0,0.4509795797280971,1.0,1.0
2020-04-16,1.0,1.0,1.0,0.4451322932606251,1.0,1.0
2020-04-17,1.0,1.0,1.0,0.4451810735231328,1.0,1.0
2020-04-20,1.0,1.0,1.0,0.44423042780124705,1.0,1.0
2020-04-21,1.0,1.0,1.0,0.44520560389490516,1.0,1.0
2020-04-22,1.0,1.0,1.0,0.4454243608437676,1.0,1.0
2020-04-23,1.0,1.0,1.0,0.4433061902616924,1.0,1.0
2020-04-24,1.0,1.0,1.0,0.4433611634015212,1.0,1.0
2020-04-27,1.0,1.0,1.0,0.4435398174805241,1.0,1.0
2020-04-28,1.0,1.0,1.0,0.4423912373689918,1.0,1.0
2020-04-29,1.0,1.0,1.0,0.4431112175128142,1.0,1.0
2020-04-30,1.0,1.0,1.0,0.4432950304817932,1.0,1.0
2020-05-01,1.0,1.0,1.0,0.4431094023374294,1.0,1.0
2020-05-04,1.0,1.0,1.0,0.4438933540222178,1.0,1.0
2020-05-05,1.0,1.0,1.0,0.4446187743932976,1.0,1.0
2020-05-06,1.0,1.0,1.0,0.44710137495780605,1.0,1.0
2020-05-07,1.0,1.0,1.0,0.44628108121677734,1.0,1.0
2020-05-08,1.0,1.0,1.0,0.44371150352784877,1.0,1.0
2020-05-11,1.0,1.0,1.0,0.4419815283647441,1.0,1.0
2020-05-12,1.0,1.0,1.0,0.4408139871244604,1.0,1.0
2020-05-13,1.0,1.0,1.0,0.441270400644178,1.0,1.0
2020-05-14,1.0,1.0,1.0,0.4415202290357816,1.0,1.0
2020-05-15,1.0,1.0,1.0,0.44152072651307533,1.0,1.0
2020-05-18,1.0,1.0,1.0,0.4412514658374891,1.0,1.0
2020-05-19,1.0,1.0,1.0,0.4367507981324127,1.0,1.0
2020-05-20,1.0,1.0,1.0,0.4368355366738403,1.0,1.0
2020-05-21,1.0,1.0,1.0,0.4370987825007655,1.0,1.0
2020-05-22,1.0,1.0,1.0,0.43793176669031425,1.0,1.0
2020-05-26,1.0,1.0,1.0,0.439803263098317,1.0,1.0
2020-05-27,1.0,1.0,1.0,0.43971760701682044,1.0,1.0
2020-05-28,1.0,1.0,1.0,0.43975879553241787,1.0,1.0
2020-05-29,1.0,1.0,1.0,0.43954174142849184,1.0,1.0
2020-06-01,1.0,1.0,1.0,0.4500229926546193,1.0,1.0
2020-06-02,1.0,1.0,1.0,0.4501240595012657,1.0,1.0
2020-06-03,1.0,1.0,1.0,0.45232589780538046,1.0,1.0
2020-06-04,1.0,1.0,1.0,0.4480682924562407,1.0,1.0
2020-06-05,1.0,1.0,1.0,0.45113491616350365,1.0,1.0
2020-06-08,1.0,-1.0,1.0,-0.4631648123879247,-0.19999999999999996,1.0
2020-06-09,1.0,-1.0,1.0,-0.48569234101634434,-0.19999999999999996,1.0
2020-06-10,1.0,-1.0,1.0,-0.5157632179134728,-0.19999999999999996,1.0
2020-06-11,1.0,1.0,1.0,0.512577092347668,1.0,1.0
2020-06-12,1.0,1.0,0.0,0.5098718864761886,0.6,1.0
2020-06-15,1.0,1.0,0.0,0.5106169071363732,0.6,1.0
2020-06-16,1.0,1.0,0.0,0.5428551271689523,0.6,1.0
2020-06-17,1.0,1.0,0.0,0.6296950509257979,0.6,1.0
2020-06-18,1.0,1.0,0.0,0.6673216877962808,0.6,1.0
2020-06-19,1.0,1.0,0.0,0.6707165564234974,0.6,1.0
2020-06-22,1.0,1.0,0.0,0.736765121711642,0.6,1.0
2020-06-23,1.0,1.0,0.0,0.7933744562053743,0.6,1.0
2020-06-24,1.0,1.0,0.0,0.8107313523963082,0.6,1.0
2020-06-25,1.0,1.0,0.0,0.8135471393869727,0.6,1.0
2020-06-26,1.0,1.0,0.0,0.8196748965422371,0.6,1.0
2020-06-29,1.0,1.0,0.0,0.8504022795909301,0.6,1.0
2020-06-30,1.0,1.0,0.0,0.8515541481094284,0.6,1.0
2020-07-01,1.0,1.0,0.0,0.8501589026098789,0.6,1.0
2020-07-02,1.0,-1.0,0.0,-0.8686155178422856,-0.6,1.0
2020-07-06,1.0,-1.0,0.0,-0.8684811505565541,-0.6,1.0
2020-07-07,1.0,-1.0,0.0,-0.868619600900393,-0.6,1.0
2020-07-08,1.0,1.0,0.0,0.8715178535919792,0.6,1.0
2020-07-09,1.0,1.0,0.0,0.8934685442380571,0.6,1.0
2020-07-10,1.0,1.0,0.0,0.8866016835585103,0.6,1.0
2020-07-13,1.0,1.0,0.0,0.8881829660347903,0.6,1.0
2020-07-14,1.0,1.0,0.0,0.8915680369375188,0.6,1.0
2020-07-15,1.0,1.0,0.0,0.8913394402798038,0.6,1.0
2020-07-16,1.0,-1.0,0.0,-0.9593026977729349,-0.6,1.0
2020-07-17,1.0,-1.0,0.0,-0.9593039589314961,-0.6,1.0
2020-07-20,1.0,1.0,0.0,0.9649484903534694,0.6,1.0
2020-07-21,1.0,1.0,0.0,0.9649472290684711,0.6,1.0
2020-07-22,1.0,-1.0,0.0,-0.9765872401846547,-0.6,1.0
2020-07-23,1.0,1.0,0.0,0.9886514650558117,0.6,1.0
2020-07-24,1.0,1.0,-1.0,0.9901438755043703,0.19999999999999996,1.0
2020-07-27,1.0,1.0,-1.0,0.9906337430671924,0.19999999999999996,1.0
2020-07-28,1.0,1.0,-1.0,1.0120551772922024,0.19999999999999996,1.0
2020-07-29,1.0,1.0,-1.0,1.0207179252814003,0.19999999999999996,1.0
2020-07-30,1.0,1.0,-1.0,1.0208568668332885,0.19999999999999996,1.0
2020-07-31,1.0,1.0,-1.0,1.0168659027394358,0.19999999999999996,1.0
2020-08-03,1.0,1.0,-1.0,1.0168653186323333,0.19999999999999996,1.0
2020-08-04,1.0,1.0,-1.0,1.016154735645275,0.19999999999999996,1.0
2020-08-05,1.0,1.0,-1.0,1.0106551171688238,0.19999999999999996,1.0
2020-08-06,1.0,1.0,-1.0,1.026344620178533,0.19999999999999996,1.0
2020-08-07,1.0,1.0,-1.0,1.073089326208171,0.19999999999999996,1.0
2020-08-10,1.0,1.0,-1.0,1.0953886232788237,0.19999999999999996,1.0
2020-08-11,1.0,1.0,-1.0,1.1042560271933468,0.19999999999999996,1.0
2020-08-12,1.0,1.0,-1.0,1.0958808147905577,0.19999999999999996,1.0
2020-08-13,1.0,-1.0,0.0,-1.0958350120875557,-0.6,1.0
2020-08-14,1.0,-1.0,0.0,-1.0942181293287452,-0.6,1.0
2020-08-17,1.0,-1.0,1.0,-1.0947416531873506,-0.19999999999999996,1.0
2020-08-18,1.0,1.0,1.0,1.1516979930138336,1.0,1.0
2020-08-19,1.0,1.0,1.0,1.1556120260006382,1.0,1.0
2020-08-20,1.0,0.0,1.0,0.0,0.4,1.0
2020-08-21,1.0,1.0,1.0,1.150783143777236,1.0,1.0
2020-08-24,1.0,1.0,0.0,1.1531285581332902,0.6,1.0
2020-08-25,1.0,1.0,0.0,1.1597700912056195,0.6,1.0
2020-08-26,1.0,-1.0,0.0,-1.147487294644135,-0.6,1.0
2020-08-27,1.0,1.0,0.0,1.150656375080307,0.6,1.0
2020-08-28,1.0,-1.0,1.0,-1.151718232742626,-0.19999999999999996,1.0
2020-08-31,1.0,-1.0,1.0,-1.1523010203491102,-0.19999999999999996,1.0
2020-09-01,1.0,-1.0,1.0,-1.1516902879180824,-0.19999999999999996,1.0
2020-09-02,1.0,1.0,1.0,1.2084704658887215,1.0,1.0
2020-09-03,1.0,1.0,0.0,1.230749532840478,0.6,1.0
2020-09-04,1.0,1.0,0.0,1.3159284394375796,0.6,1.0
2020-09-08,1.0,1.0,1.0,1.2287917014427934,1.0,1.0
2020-09-09,1.0,1.0,1.0,1.2349500110401117,1.0,1.0
2020-09-10,1.0,1.0,1.0,1.3134532606207827,1.0,1.0
2020-09-11,1.0,-1.0,1.0,-1.4073393766558377,-0.19999999999999996,1.0
2020-09-14,1.0,1.0,1.0,1.4441120204255262,1.0,1.0
2020-09-15,1.0,1.0,1.0,1.4423675699802305,1.0,1.0
2020-09-16,1.0,1.0,1.0,1.4691198146774613,1.0,1.0
2020-09-17,1.0,1.0,1.0,1.4685057446715644,1.0,1.0
2020-09-18,1.0,1.0,1.0,1.4830663099339876,1.0,1.0
2020-09-21,1.0,0.0,1.0,0.0,0.4,1.0
2020-09-22,1.0,1.0,1.0,1.478091456422895,1.0,1.0
2020-09-23,1.0,1.0,1.0,1.479954911682056,1.0,1.0
2020-09-24,1.0,1.0,1.0,1.4950531903632418,1.0,1.0
2020-09-25,1.0,1.0,1.0,1.4950527452906432,1.0,1.0
2020-09-28,1.0,-1.0,1.0,-1.5,-0.19999999999999996,1.0
2020-09-29,1.0,-1.0,1.0,-1.5,-0.19999999999999996,1.0
2020-09-30,1.0,0.0,1.0,0.0,0.4,1.0
2020-10-01,1.0,0.0,1.0,0.0,0.4,1.0
2020-10-02,1.0,0.0,1.0,0.0,0.4,1.0
2020-10-05,1.0,-1.0,1.0,-1.5,-0.19999999999999996,1.0
2020-10-06,1.0,-1.0,1.0,-1.443389851110441,-0.19999999999999996,1.0
2020-10-07,1.0,-1.0,1.0,-1.4412287274753963,-0.19999999999999996,1.0
2020-10-08,1.0,-1.0,1.0,-1.4487540974636164,-0.19999999999999996,1.0
2020-10-09,1.0,-1.0,1.0,-1.4441396524367662,-0.19999999999999996,1.0
2020-10-13,1.0,-1.0,1.0,-1.44558531399868,-0.19999999999999996,1.0
2020-10-14,1.0,-1.0,1.0,-1.406956480000811,-0.19999999999999996,1.0
2020-10-15,1.0,-1.0,1.0,-1.4060286233307269,-0.19999999999999996,1.0
2020-10-16,1.0,-1.0,1.0,-1.4119458993620362,-0.19999999999999996,1.0
2020-10-19,1.0,-1.0,1.0,-1.4120414580755223,-0.19999999999999996,1.0
2020-10-20,1.0,-1.0,1.0,-1.414780570033942,-0.19999999999999996,1.0
2020-10-21,1.0,-1.0,1.0,-1.4065616481165715,-0.19999999999999996,1.0
2020-10-22,1.0,-1.0,1.0,-1.405286679220741,-0.19999999999999996,1.0
2020-10-23,1.0,-1.0,1.0,-1.3900307885686929,-0.19999999999999996,1.0
2020-10-26,1.0,-1.0,1.0,-1.3821289663069805,-0.19999999999999996,1.0
2020-10-27,1.0,-1.0,1.0,-1.3662635713987838,-0.19999999999999996,1.0
2020-10-28,1.0,-1.0,1.0,-1.3739616252652338,-0.19999999999999996,1.0
2020-10-29,1.0,-1.0,1.0,-1.376216083794751,-0.19999999999999996,1.0
2020-10-30,1.0,-1.0,1.0,-1.3507631888460612,-0.19999999999999996,1.0
2020-11-02,1.0,-1.0,1.0,-1.3432948222680774,-0.19999999999999996,1.0
2020-11-03,1.0,-1.0,1.0,-1.3407437352422358,-0.19999999999999996,1.0
2020-11-04,1.0,-1.0,1.0,-1.3601698329054572,-0.19999999999999996,1.0
2020-11-05,1.0,-1.0,1.0,-1.2006635234633645,-0.19999999999999996,1.0
2020-11-06,1.0,-1.0,1.0,-1.2004430897681442,-0.19999999999999996,1.0
2020-11-09,1.0,-1.0,1.0,-1.1913501122067893,-0.19999999999999996,1.0
2020-11-10,1.0,-1.0,1.0,-1.0764104518619408,-0.19999999999999996,1.0
2020-11-12,1.0,-1.0,1.0,-1.0883731227794784,-0.19999999999999996,1.0
2020-11-13,1.0,-1.0,1.0,-1.035461423830957,-0.19999999999999996,1.0
2020-11-16,1.0,-1.0,1.0,-1.0368812811124002,-0.19999999999999996,1.0
2020-11-17,1.0,-1.0,1.0,-1.035312332741584,-0.19999999999999996,1.0
2020-11-18,1.0,-1.0,1.0,-1.027905507263131,-0.19999999999999996,1.0
2020-11-19,1.0,-1.0,1.0,-1.030692072458847,-0.19999999999999996,1.0
2020-11-20,1.0,-1.0,1.0,-1.02795333204726,-0.19999999999999996,1.0
2020-11-23,1.0,-1.0,1.0,-1.0280338096850958,-0.19999999999999996,1.0
2020-11-24,1.0,-1.0,1.0,-1.0250282670950555,-0.19999999999999996,1.0
2020-11-25,1.0,-1.0,1.0,-1.0237911589715396,-0.19999999999999996,1.0
2020-11-27,1.0,-1.0,1.0,-1.031409609675628,-0.19999999999999996,1.0
2020-11-30,1.0,-1.0,1.0,-1.0212919690383404,-0.19999999999999996,1.0
